id,uptodate,state,race_id_last_race,date_last_race,name,country,age,color,owner,sire,dam,dam_sire,sex,Total_races,Wins,Percentage_wins,placed,Percentage_placed,Flat_AW_races,Flat_AW_wins,Flat_AW_rate,Flat_AW_placed,Flat_AW_placed_rate,Flat_Turf_races,Flat_Turf_wins,Flat_Turf_rate,Flat_Turf_placed,Flat_Turf_placed_rate,Chase_races,Chase_wins,Chase_rate,Chase_placed,Chase_placed_rate,Hurdle_races,Hurdle_wins,Hurdle_rate,Hurdle_placed,Hurdle_placed_rate
140917,2025-08-25,,183502,2025-08-26,Elizabeth Bay,GB,3,chestnut,Summerstorm Bloodstock Ltd,New Bay (UK),Quite A Thing (UK),Dutch Art (UK),filly,8.0,0.0,0%,2.0,25.00%,3.0,0.0,0.00%,2.0,66.67%,5.0,0.0,0.00%,2.0,40.00%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
141143,2025-08-25,,183491,2025-08-26,Maritime Mist,GB,5,bay,Mr David Henery,Harbour Law (UK),Six Diamonds (UK),Exceed and Excel (AUS),filly,4.0,0.0,0%,0.0,0%,3.0,0.0,0.00%,0.0,0%,1.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
141362,2025-08-25,,183500,2025-08-26,Thats My Boy Luke,GB,4,chestnut,Mr M J Macleod,Ulysses (IRE),Pivotting (UK),Pivotal (UK),gelding,19.0,1.0,5.26%,5.0,26.32%,6.0,0.0,0.00%,1.0,16.67%,13.0,1.0,7.69%,4.0,30.77%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
141535,2025-08-25,,183506,2025-08-26,Monetize,GB,3,bay,Crossfields Racing,Mohaather (UK),Finalize (UK),Firebreak (UK),filly,8.0,0.0,0%,1.0,12.50%,1.0,0.0,0.00%,1.0,100.00%,7.0,0.0,0.00%,1.0,14.29%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
141635,2025-08-25,,183492,2025-08-26,Harryella,GB,3,bay,Mr Des Thurlby,Postponed (IRE),Luang Prabang (IRE),Invincible Spirit (IRE),colt,7.0,1.0,14.29%,1.0,14.29%,6.0,1.0,16.67%,1.0,16.67%,1.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
141746,2025-08-25,,183495,2025-08-26,Commendation,GB,3,bay,Mr Jim Gill,Showcasing (UK),Praised (UK),Pivotal (UK),filly,13.0,1.0,7.69%,1.0,7.69%,7.0,1.0,14.29%,1.0,14.29%,6.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
141798,2025-08-25,,183511,2025-08-26,Fiona Maccoul,IRE,3,bay,Syndicates Racing,Coulsty (IRE),Clodilla (IRE),Clodovil (IRE),filly,8.0,1.0,12.50%,1.0,12.50%,0.0,0.0,0%,0.0,0%,8.0,1.0,12.50%,1.0,12.50%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
141865,2025-08-25,,183491,2025-08-26,Celtic Diligence,GB,3,bay,Mr J Whyte,Due Diligence (USA),My Amalie (IRE),Galileo (IRE),gelding,5.0,0.0,0%,0.0,0%,3.0,0.0,0.00%,0.0,0%,2.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
141906,2025-08-25,,183509,2025-08-26,Draiocht,IRE,5,brown,Miss R Hickey,Dandy Man (IRE),Rock Magic (IRE),Rock Of Gibraltar (IRE),gelding,11.0,0.0,0%,2.0,18.18%,3.0,0.0,0.00%,2.0,66.67%,8.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
142078,2025-08-25,,183495,2025-08-26,Jake Loves Laura,GB,3,bay,Miss Jade Ellen Gregory,Land Force (IRE),Superego (UK),Sepoy (AUS),filly,11.0,0.0,0%,2.0,18.18%,9.0,0.0,0.00%,2.0,22.22%,2.0,0.0,0.00%,1.0,50.00%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
142114,2025-08-25,,183493,2025-08-26,Pretty Spirited,GB,3,bay,Dr M Voikhansky & Mrs S Voikhanskaya,Swiss Spirit (UK),Pretty Jewel (UK),Aqlaam (UK),filly,8.0,1.0,12.50%,1.0,12.50%,2.0,0.0,0.00%,1.0,50.00%,6.0,1.0,16.67%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
142262,2025-08-25,,183507,2025-08-26,Wadacre Giorgio,GB,4,bay,Wadacre Stud,Born To Sea (IRE),Glenreef (UK),Three Valleys (USA),colt,9.0,0.0,0%,2.0,22.22%,3.0,0.0,0.00%,1.0,33.33%,6.0,0.0,0.00%,2.0,33.33%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
142390,2025-08-25,,183508,2025-08-26,Touted Plan,IRE,3,bay,Gurtinard Stables Syndicate,Advertise. (UK),Privacy Order (UK),Azamour (IRE),filly,7.0,0.0,0%,2.0,28.57%,1.0,0.0,0.00%,0.0,0%,6.0,0.0,0.00%,2.0,33.33%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
142391,2025-08-25,,183514,2025-08-26,Tswalu,IRE,3,bay,Mrs David Nagle,Justify (USA),Adeste Fideles (USA),Giant's Causeway (USA),filly,6.0,0.0,0%,5.0,83.33%,0.0,0.0,0%,0.0,0%,6.0,0.0,0.00%,5.0,83.33%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
142426,2025-08-25,,183502,2025-08-26,Magic Boy,GER,3,bay,Magic Boy Partnership,Acclamation (UK),Midnight (GER),Amaron (UK),gelding,3.0,0.0,0%,1.0,33.33%,0.0,0.0,0%,0.0,0%,3.0,0.0,0.00%,1.0,33.33%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
142707,2025-08-25,,183492,2025-08-26,English Lady,IRE,3,bay,Radlett Racing,Inns Of Court (IRE),English Queen (UK),Makfi (UK),filly,7.0,1.0,14.29%,1.0,14.29%,5.0,1.0,20.00%,1.0,20.00%,2.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
142751,2025-08-25,,183513,2025-08-26,Penny Mountain,IRE,4,bay,Ms Olive Walsh,Churchill (IRE),Nevereversaynever (IRE),No Nay Never (USA),filly,4.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,4.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
144120,2025-08-25,,183493,2025-08-26,Beta Reader,GB,3,bay,Kingsley Park Owners Club,Study Of Man (IRE),Beta (UK),Selkirk (USA),colt,10.0,1.0,10.00%,1.0,10.00%,7.0,1.0,14.29%,1.0,14.29%,3.0,0.0,0.00%,1.0,33.33%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
144309,2025-08-25,,183495,2025-08-26,Travel Agent,IRE,3,bay,Mr D Morgan,No Nay Never (USA),Flower Fashion (FR),Flower Alley (USA),colt,6.0,0.0,0%,0.0,0%,2.0,0.0,0.00%,0.0,0%,4.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
144503,2025-08-25,,183493,2025-08-26,Prima Diva,GB,3,bay,Fillies First,Bated Breath (UK),Merry Diva (UK),Bahamian Bounty (UK),filly,8.0,1.0,12.50%,0.0,0%,4.0,0.0,0.00%,0.0,0%,4.0,1.0,25.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
144757,2025-08-25,,183492,2025-08-26,Princess Qajar,GB,3,bay,James Dellaway,Persian King (IRE),Ensemble (FR),Iron Mask (USA),filly,8.0,0.0,0%,1.0,12.50%,3.0,0.0,0.00%,1.0,33.33%,5.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
144961,2025-08-25,,183491,2025-08-26,Silk And Steel,IRE,3,grey,Pegasus Bloodstock Limited,El Kabeir (USA),Grace Rafaela (IRE),Dragon Pulse (IRE),gelding,7.0,2.0,28.57%,0.0,0%,2.0,0.0,0.00%,0.0,0%,4.0,1.0,25.00%,0.0,0%,0.0,0.0,0%,0.0,0%,1.0,1.0,100.00%,0.0,0%
144972,2025-08-25,,183493,2025-08-26,Amber Honey,GB,3,bay,Nikki Turner,Expert Eye (UK),Sterling Sound (USA),Street Cry (IRE),filly,11.0,1.0,9.09%,3.0,27.27%,7.0,1.0,14.29%,2.0,28.57%,4.0,0.0,0.00%,1.0,25.00%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
145195,2025-08-25,,183504,2025-08-26,Crackinthunder,GB,3,bay,Summerstorm Bloodstock Ltd,Land Force (IRE),All Back To Mine (UK),Dutch Art (UK),gelding,3.0,0.0,0%,0.0,0%,3.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
145455,2025-08-25,,183511,2025-08-26,Empress Artemis,IRE,3,bay,M J Enright,Mehmas (IRE),Duchessofflorence (UK),Pivotal (UK),filly,7.0,1.0,14.29%,3.0,42.86%,2.0,1.0,50.00%,1.0,50.00%,5.0,0.0,0.00%,3.0,60.00%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
145767,2025-08-25,,183511,2025-08-26,Ribee,IRE,3,bay,Lee Regan Partnership,Ribchester (IRE),White Light (UK),Dubawi (IRE),gelding,6.0,0.0,0%,2.0,33.33%,1.0,0.0,0.00%,0.0,0%,5.0,0.0,0.00%,2.0,40.00%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
146142,2025-08-25,,183493,2025-08-26,Final Night,GB,3,bay,Mr K Snell,Muhaarar (UK),Night Lily (IRE),Night Shift (USA),gelding,9.0,0.0,0%,1.0,11.11%,6.0,0.0,0.00%,1.0,16.67%,3.0,0.0,0.00%,1.0,33.33%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
146410,2025-08-25,,183515,2025-08-26,Light Up The Dark,GB,4,bay,John P Mcmanus,Camelot (UK),Tiptree (IRE),Duke Of Marmalade (IRE),filly,6.0,3.0,50.00%,1.0,16.67%,0.0,0.0,0%,0.0,0%,6.0,3.0,50.00%,1.0,16.67%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
146619,2025-08-25,,183492,2025-08-26,Sovereign Lad,IRE,3,bay,Roger Cox And Partner,Ten Sovereigns (IRE),Missy Mischief (USA),Into Mischief (USA),gelding,3.0,0.0,0%,2.0,66.67%,3.0,0.0,0.00%,2.0,66.67%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
146647,2025-08-25,,183491,2025-08-26,Godstone,FR,3,bay,Homecroft Wealth Racing & Wh Stables,Wooded (IRE),Wiesenlerche (IRE),Adlerflug (GER),gelding,6.0,0.0,0%,0.0,0%,4.0,0.0,0.00%,0.0,0%,2.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
146694,2025-08-25,,183511,2025-08-26,Oiche Rua,IRE,3,bay,A Zevenbergen,Ghaiyyath (IRE),Redinha (UK),Dansili (UK),filly,8.0,2.0,25.00%,1.0,12.50%,2.0,0.0,0.00%,1.0,50.00%,6.0,2.0,33.33%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
146773,2025-08-25,,183488,2025-08-26,Senor Cortez,IRE,4,chestnut,Graham & Lynn Knight,Sea The Stars (IRE),Lillian Russell (IRE),Dubawi (IRE),gelding,7.0,1.0,14.29%,1.0,14.29%,4.0,0.0,0.00%,1.0,25.00%,3.0,1.0,33.33%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
146990,2025-08-25,,183493,2025-08-26,Papa Oscar,GB,3,bay,Miss C Malpas,Expert Eye (UK),Kilo Alpha (UK),King's Best (USA),gelding,4.0,0.0,0%,0.0,0%,3.0,0.0,0.00%,0.0,0%,1.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
147028,2025-08-25,,183508,2025-08-26,Snapretend,IRE,3,bay,J P Farrell,Make Believe (UK),Pedisnap (IRE),Footstepsinthesand (UK),filly,2.0,0.0,0%,0.0,0%,1.0,0.0,0.00%,0.0,0%,1.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
147094,2025-08-25,,183501,2025-08-26,Bovey Belle,GB,3,bay,David Bayliss Olly Williams,Nathaniel (IRE),Soala (IRE),Al Kazeem (UK),filly,6.0,0.0,0%,0.0,0%,2.0,0.0,0.00%,0.0,0%,4.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
147504,2025-08-25,,183492,2025-08-26,Maury,IRE,3,bay,Equestrian R Infinity Ltd,Earthlight (IRE),Experte (FR),High Chaparral (IRE),gelding,6.0,0.0,0%,0.0,0%,3.0,0.0,0.00%,0.0,0%,3.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
151716,2025-08-25,,183511,2025-08-26,Shahada Ace,GB,3,chestnut,R Twohundred & One Syndicate,Waldgeist (UK),Strange Times (IRE),Lawman (FR),filly,8.0,1.0,12.50%,1.0,12.50%,0.0,0.0,0%,0.0,0%,8.0,1.0,12.50%,1.0,12.50%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
151746,2025-08-25,,183498,2025-08-26,Rotokura Belle,GB,2,bay,Miss D Francis,Cable Bay (IRE),Belle Dormant (IRE),Rip Van Winkle (IRE),filly,4.0,0.0,0%,1.0,25.00%,1.0,0.0,0.00%,0.0,0%,3.0,0.0,0.00%,1.0,33.33%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
151980,2025-08-25,,183503,2025-08-26,Preminision,GB,2,bay,Habton Racing,Territories (IRE),Illusions (UK),Toronado (IRE),filly,5.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,5.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
151990,2025-08-25,,183500,2025-08-26,Travis,GB,4,bay,Tykemeout Syndicate,Advertise. (UK),Bazzana (UK),Zebedee (UK),gelding,,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
152066,2025-08-25,,183498,2025-08-26,Dakota Dawn,IRE,2,chestnut,Mrs Jennifer E Pallister,Sioux Nation (USA),Dawn Riser (IRE),Profitable (IRE),filly,5.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,5.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
152161,2025-08-25,,183491,2025-08-26,Kilima,GB,3,brown,Mr V Woodward,Pinatubo (IRE),Bantu (UK),Cape Cross (IRE),gelding,6.0,1.0,16.67%,0.0,0%,3.0,0.0,0.00%,0.0,0%,3.0,1.0,33.33%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
152215,2025-08-25,,183514,2025-08-26,Sayidah New Bay,GB,3,bay,Mrs S Kilbride,New Bay (UK),Dusk (IRE),Galileo (IRE),filly,1.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,1.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
152435,2025-08-25,,183498,2025-08-26,Hanney Girl,GB,2,bay,Thames Ceilings Ltd,Cable Bay (IRE),Holloa (UK),Acclamation (UK),filly,5.0,1.0,20.00%,1.0,20.00%,1.0,0.0,0.00%,0.0,0%,4.0,1.0,25.00%,1.0,25.00%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
152492,2025-08-25,,183512,2025-08-26,Queen Of Newark,IRE,2,bay,Debbie Kelly,Profitable (IRE),Afeefah (IRE),Dark Angel (IRE),filly,1.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,1.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
152580,2025-08-25,,183506,2025-08-26,Our Nicola,GB,3,bay,Mr Edward Peary And Partner,Intrinsic (UK),Sciacca (IRE),Royal Applause (UK),filly,5.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,5.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
152642,2025-08-25,,183498,2025-08-26,Jack Rabbit Slims,GB,2,bay,Simon Bland Tony Coyle,Aclaim (IRE),Velvet Jaguar (UK),Hurricane Run (IRE),gelding,4.0,0.0,0%,1.0,25.00%,0.0,0.0,0%,0.0,0%,4.0,0.0,0.00%,1.0,25.00%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
152743,2025-08-25,,183514,2025-08-26,Alexa Next,IRE,3,bay,Deirdre Hassett,Belardo (IRE),Stubbins (UK),Rip Van Winkle (IRE),filly,3.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,3.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
152783,2025-08-25,,183511,2025-08-26,Rizal,FR,3,bay,Exors Of The Late H H Aga Khan,Lope De Vega (IRE),Ridenza (IRE),Sea The Stars (IRE),colt,4.0,0.0,0%,1.0,25.00%,0.0,0.0,0%,0.0,0%,4.0,0.0,0.00%,1.0,25.00%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
152881,2025-08-25,,183503,2025-08-26,Lexington Express,IRE,2,bay,Middleham Park Racing Lxi,Prince Of Lir (IRE),Bean Uasal (IRE),Oasis Dream (UK),filly,5.0,0.0,0%,0.0,0%,1.0,0.0,0.00%,0.0,0%,4.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
152925,2025-08-25,,183508,2025-08-26,Petes Dream,IRE,3,bay,Declan Michael Diviney,Elzaam (AUS),Michael's Missile (IRE),Majestic Missile (IRE),gelding,5.0,0.0,0%,1.0,20.00%,0.0,0.0,0%,0.0,0%,5.0,0.0,0.00%,1.0,20.00%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
152946,2025-08-25,,183511,2025-08-26,Glyndwr,IRE,3,bay,W P Richards,Arizona. (IRE),Tonkolili (IRE),Kodiac (UK),gelding,,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
153002,2025-08-25,,183498,2025-08-26,Sinj,GB,2,bay,Jastar Capital Limited,Too Darn Hot (UK),Electric Ladyland (IRE),Cable Bay (IRE),filly,5.0,0.0,0%,3.0,60.00%,0.0,0.0,0%,0.0,0%,5.0,0.0,0.00%,3.0,60.00%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
153151,2025-08-25,,183506,2025-08-26,Tuscan Point,IRE,3,bay,P D Smith Holdings Ltd,Blue Point. (IRE),Tuscan Oasis (IRE),Oasis Dream (UK),gelding,,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
153157,2025-08-25,,183513,2025-08-26,Best Suggestion,IRE,3,bay,N W T Dalzell,Invincible Army (IRE),Suggest (IRE),Raven's Pass (USA),gelding,5.0,0.0,0%,2.0,40.00%,0.0,0.0,0%,0.0,0%,5.0,0.0,0.00%,2.0,40.00%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
153193,2025-08-25,,183508,2025-08-26,Sun Soldier,IRE,3,bay,A Oliver & Blue Candi Lab London Limited,Soldier's Call (UK),Ultra Violet (UK),Gleneagles (IRE),gelding,4.0,0.0,0%,3.0,75.00%,0.0,0.0,0%,0.0,0%,4.0,0.0,0.00%,3.0,75.00%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
153268,2025-08-25,,183512,2025-08-26,The Right One,IRE,2,bay,Sinead Fahey,U S Navy Flag (USA),Glacier Point (UK),Foxwedge (AUS),filly,5.0,0.0,0%,3.0,60.00%,0.0,0.0,0%,0.0,0%,5.0,0.0,0.00%,3.0,60.00%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
153283,2025-08-25,,183508,2025-08-26,Phoenix Pairc,IRE,3,g,Cor Racing Syndicate,Phoenix Of Spain (IRE),Tooley Woods (IRE),Cape Cross (IRE),filly,4.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,4.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
153288,2025-08-25,,183497,2025-08-26,Schrodingers Cat,GB,2,bay,Mr Mohammed Jaber,Ardad (IRE),Singyoursong (IRE),Aqlaam (UK),colt,5.0,0.0,0%,3.0,60.00%,0.0,0.0,0%,0.0,0%,5.0,0.0,0.00%,3.0,60.00%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
153385,2025-08-25,,183503,2025-08-26,Port Darwin,IRE,2,chestnut,Kingsley Park 42,Australia (UK),Porthilly (FR),Pivotal (UK),colt,3.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,3.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
153440,2025-08-25,,183498,2025-08-26,Straight Ahead,GB,2,bay,Mr Peter Onslow,Dream Ahead (USA),Mahale (UK),Kodiac (UK),colt,4.0,0.0,0%,1.0,25.00%,0.0,0.0,0%,0.0,0%,4.0,0.0,0.00%,1.0,25.00%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
153456,2025-08-25,,183514,2025-08-26,Gifted,IRE,3,bay,Derrick Smith & Mrs John Magnier & Michael Tabor,Wootton Bassett (UK),Even Song (IRE),Mastercraftsman (IRE),filly,1.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,1.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
153491,2025-08-25,,183492,2025-08-26,Keep Talking,GB,3,bay,Spirited Racing & J S Moore,Mohaather (UK),La Roumegue (USA),Henrythenavigator (USA),filly,5.0,0.0,0%,0.0,0%,1.0,0.0,0.00%,0.0,0%,4.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
153583,2025-08-25,,183491,2025-08-26,Both Of Us,IRE,3,bay,Shylock,Magna Grecia (IRE),Intermittent (UK),Cacique (IRE),gelding,6.0,0.0,0%,0.0,0%,4.0,0.0,0.00%,0.0,0%,2.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
153602,2025-08-25,,183506,2025-08-26,Wadacre Maestro,GB,3,chestnut,Wadacre Stud,Harry Angel (IRE),Madam Valentine (UK),Primo Valentino (IRE),gelding,5.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,5.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
153886,2025-08-25,,183490,2025-08-26,Sovereign Bright,GB,2,bay,Kingsley Park Owners Club,Ten Sovereigns (IRE),Mount Crystal (IRE),Montjeu (IRE),filly,4.0,0.0,0%,2.0,50.00%,2.0,0.0,0.00%,1.0,50.00%,2.0,0.0,0.00%,1.0,50.00%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
153887,2025-08-25,,183489,2025-08-26,Sunshine And Roses,GB,2,bay,Amazing Racing,Massaat (IRE),Sunshineandbubbles (UK),Multiplex (UK),filly,3.0,0.0,0%,0.0,0%,2.0,0.0,0.00%,0.0,0%,1.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
153924,2025-08-25,,183502,2025-08-26,Tardaff,GB,3,bay,Lady Blyth,Bated Breath (UK),Daffydowndilly (UK),Oasis Dream (UK),filly,4.0,0.0,0%,2.0,50.00%,1.0,0.0,0.00%,0.0,0%,3.0,0.0,0.00%,2.0,66.67%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
153934,2025-08-25,,183508,2025-08-26,Arrumba,IRE,5,g,Readsland Racing,Alhebayeb (IRE),Dance Around (IRE),Bushranger (IRE),mare,3.0,0.0,0%,0.0,0%,1.0,0.0,0.00%,0.0,0%,2.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
154308,2025-08-25,,183512,2025-08-26,Carnival Spirit,IRE,2,bay,S Michael Millar,Lope Y Fernandez (IRE),Country Carnival (IRE),Mayson (UK),filly,3.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,3.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
154328,2025-08-25,,183512,2025-08-26,The Love Machine,IRE,2,bay,Michael Mulvany,Far Above (IRE),Dujac (UK),Muhaarar (UK),colt,2.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,2.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
154358,2025-08-25,,183498,2025-08-26,Powernap,GB,2,bay,V & Sc Thompson,Havana Grey (UK),Napping (UK),Sleeping Indian (UK),filly,3.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,3.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
154384,2025-08-25,,183492,2025-08-26,Grey Selkie,GB,3,grey,Mr & Mrs T Foster,Outstrip (UK),Velvet Band (UK),Verglas (IRE),filly,3.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,3.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
154436,2025-08-25,,183508,2025-08-26,Jess Abi,IRE,3,bay,W R Carter,Footstepsinthesand (UK),Land Of Dubai (IRE),Dubai Destination (USA),filly,2.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,2.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
154439,2025-08-25,,183512,2025-08-26,Lady Landhort,IRE,2,bay,T J Flanagan & Ronan Macken & Shane Mcsweeney & S O'Malley,Magna Grecia (IRE),Laggata (UK),Soldier Hollow (UK),filly,2.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%,2.0,0.0,0.00%,0.0,0%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
154458,2025-08-25,,183489,2025-08-26,Angels Share,GB,2,bay,Kingsmead Bloodstock Limited,Harry Angel (IRE),Purest (UK),Shamardal (USA),filly,3.0,0.0,0%,1.0,33.33%,1.0,0.0,0.00%,0.0,0%,2.0,0.0,0.00%,1.0,50.00%,0.0,0.0,0%,0.0,0%,0.0,0.0,0%,0.0,0%
